source_system,strategy_id,ticker,timeframe,signal_time,side,entry_type,entry_price_ref,stop_price,target_price,raw_score,normalized_score,confidence,risk_unit,reason_codes,metadata
A,unknown,ABNB,1D,2024-11-25,long,next_open,140.93,129.6556,155.023,0.747,0.747,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ACM,1D,2024-11-25,long,next_open,115.4276,106.1934,126.9704,0.701,0.701,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ACME,1D,2024-11-25,long,next_open,115.4276,106.1934,126.9704,0.701,0.701,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ACMM,1D,2024-11-25,long,next_open,115.4276,106.1934,126.9704,0.701,0.701,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ADSK,1D,2024-11-25,long,next_open,319.39,293.8388,351.329,0.796,0.796,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ALSN,1D,2024-11-25,long,next_open,117.5316,108.1291,129.2848,0.842,0.8420000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ARES,1D,2024-11-25,long,next_open,170.4304,156.7959,187.4734,0.765,0.765,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ASAPQ,1D,2024-11-25,long,next_open,25.7402,23.681,28.3143,0.744,0.744,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ASAQ,1D,2024-11-25,long,next_open,25.7402,23.681,28.3143,0.744,0.744,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,AYI,1D,2024-11-25,long,next_open,328.8159,302.5106,361.6975,0.846,0.8460000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,AYRO,1D,2024-11-25,long,next_open,329.0287,302.7064,361.9316,0.846,0.8460000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,AZA.A,1D,2024-11-25,long,next_open,329.0287,302.7064,361.9316,0.847,0.847,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,AZEK,1D,2024-11-25,long,next_open,329.0287,302.7064,361.9316,0.847,0.847,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BDCC,1D,2024-11-25,long,next_open,124.7034,114.7272,137.1738,0.693,0.693,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BEN,1D,2024-11-25,long,next_open,21.1103,19.4215,23.2213,0.634,0.634,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BEPC,1D,2024-11-25,long,next_open,30.016,27.6147,33.0176,0.6,0.6,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BEPH,1D,2024-11-25,long,next_open,30.016,27.6147,33.0176,0.6,0.6,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BEPI,1D,2024-11-25,long,next_open,30.016,27.6147,33.0176,0.6,0.6,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BKR,1D,2024-11-25,long,next_open,42.6385,39.2274,46.9024,0.804,0.804,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BMY,1D,2024-11-25,long,next_open,55.3425,50.9151,60.8768,0.737,0.737,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,BN,1D,2024-11-25,long,next_open,39.5078,36.3471,43.4585,0.737,0.737,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CAKE,1D,2024-11-25,long,next_open,47.5538,43.7495,52.3092,0.81,0.8100000000000002,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CAKR,1D,2024-11-25,long,next_open,47.5538,43.7495,52.3092,0.81,0.8100000000000002,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CALM,1D,2024-11-25,long,next_open,87.6404,80.6292,96.4044,0.893,0.893,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CARI,1D,2024-11-25,long,next_open,35.83,32.9636,39.413,0.797,0.7969999999999999,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CASY,1D,2024-11-25,long,next_open,424.3934,390.442,466.8328,0.722,0.722,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CAT,1D,2024-11-25,long,next_open,398.6826,366.788,438.5508,0.641,0.641,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CATA1,1D,2024-11-25,long,next_open,424.7895,390.8064,467.2685,0.723,0.723,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CBRE,1D,2024-11-25,long,next_open,138.69,127.5948,152.559,0.753,0.753,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CIEN,1D,2024-11-25,long,next_open,70.18,64.5656,77.198,0.773,0.773,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CMI,1D,2024-11-25,long,next_open,366.6752,337.3412,403.3428,0.76,0.76,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CMIIU,1D,2024-11-25,long,next_open,366.6752,337.3412,403.3427,0.754,0.754,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CMIKA,1D,2024-11-25,long,next_open,366.6752,337.3412,403.3427,0.754,0.754,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CMIN,1D,2024-11-25,long,next_open,366.6752,337.3412,403.3427,0.754,0.754,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CMIV,1D,2024-11-25,long,next_open,366.6752,337.3412,403.3427,0.754,0.754,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,COLD,1D,2024-11-25,long,next_open,29.5808,27.2143,32.5389,0.827,0.827,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CRM,1D,2024-11-25,long,next_open,336.5265,309.6044,370.1792,0.883,0.8829999999999999,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,CW,1D,2024-11-25,long,next_open,370.6251,340.9751,407.6876,0.721,0.721,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,DASH,1D,2024-11-25,long,next_open,179.1,164.772,197.01,0.915,0.915,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,DEI,1D,2024-11-25,long,next_open,18.3355,16.8687,20.1691,0.796,0.796,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,DLR,1D,2024-11-25,long,next_open,185.8346,170.9679,204.4181,0.838,0.8380000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,DRI,1D,2024-11-25,long,next_open,168.8079,155.3033,185.6887,0.591,0.591,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,EME,1D,2024-11-25,long,next_open,509.6791,468.9048,560.647,0.851,0.851,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,EQH,1D,2024-11-25,long,next_open,47.4229,43.629,52.1652,0.659,0.659,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ETN,1D,2024-11-25,long,next_open,372.917,343.0837,410.2087,0.791,0.791,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,ETR,1D,2024-11-25,long,next_open,73.6745,67.7806,81.042,0.829,0.8289999999999998,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,EVR,1D,2024-11-25,long,next_open,308.3548,283.6864,339.1902,0.831,0.831,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,FDS,1D,2024-11-25,long,next_open,481.8882,443.3372,530.077,0.686,0.686,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,FFIV,1D,2024-11-25,long,next_open,248.74,228.8408,273.614,0.785,0.7850000000000001,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,FITB,1D,2024-11-25,long,next_open,46.3302,42.6238,50.9632,0.643,0.643,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,FIVE,1D,2024-11-25,long,next_open,91.61,84.2812,100.771,0.77,0.77,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,FLS,1D,2024-11-25,long,next_open,60.7043,55.8479,66.7747,0.803,0.803,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,FLSCQ,1D,2024-11-25,long,next_open,60.7043,55.8479,66.7747,0.802,0.8020000000000002,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,FOX,1D,2024-11-25,long,next_open,43.2668,39.8054,47.5934,0.645,0.645,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,FRPT,1D,2024-11-25,long,next_open,154.68,142.3056,170.148,0.632,0.632,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,GEV,1D,2024-11-25,long,next_open,327.9612,301.7243,360.7573,0.966,0.966,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,GGAL,1D,2024-11-25,long,next_open,54.0251,49.7031,59.4276,0.928,0.928,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,GMG-AX,1D,2024-11-25,long,next_open,37.3125,34.3275,41.0437,0.622,0.622,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,GRMN,1D,2024-11-25,long,next_open,210.3637,193.5346,231.4,0.716,0.716,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,GS,1D,2024-11-25,long,next_open,588.0562,541.0117,646.8618,0.727,0.727,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,GVA,1D,2024-11-25,long,next_open,98.4481,90.5722,108.2929,0.865,0.865,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,GWW,1D,2024-11-25,long,next_open,1202.6979,1106.482,1322.9677,0.798,0.798,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,HAL,1D,2024-11-25,long,next_open,367.9079,338.4753,404.6987,0.757,0.757,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,HAS,1D,2024-11-25,long,next_open,367.9079,338.4753,404.6987,0.757,0.757,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,HBAN,1D,2024-11-25,long,next_open,367.9079,338.4753,404.6987,0.757,0.757,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,HBI,1D,2024-11-25,long,next_open,367.9079,338.4753,404.6987,0.757,0.757,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,HCP,1D,2024-11-25,long,next_open,367.9079,338.4753,404.6987,0.757,0.757,0.5,,,{'origin': 'combo_pipeline'}
A,unknown,HD,1D,2024-11-25,long,next_open,416.0517,382.7676,457.6569,0.692,0.692,0.5,,,{'origin': 'combo_pipeline'}
